SENTENCES,Golden
"In addition, many of the countries around the world still keep restrictions against our goads, going all the way back to the days when there was a dollar shortage.",1
"The first priority has to be on ending the violence, dampening down the tensions that have arisen there.",0
And just look at other countries that have tried to have federally controlled health care.,0
"I want small businesses -- and by the way, the small businesses that we're talking about would receive an increase in their taxes right now.",1
You're putting a lot of business people out of business.,0
Spain is a NATO ally.,0
They will interpret the Constitution the way the founders wanted it interpreted.,0
I'm going to help women in America get good work by getting a stronger economy and by supporting women in the workforce.,0
"Over 150,000 Americans have died of AIDS.",1
We're not -- we're not -- we're not rifle shots here.,0
So let me summarize by saying this: I'm not satisfied with what we're doing in the cold war because I believe we have to step up our activities and launch an offensive for the minds and hearts and souls of men.,0
"In the last uh - two weeks, I've had a chance to talk to uh - two men who have visited uh - the Soviet Union, Yugoslavia and China.",0
That's the analysis of economists who have looked at this.,1
"But if India does not succeed - with her four hundred and fifty million people, if she can't make freedom work - then people around the world are going to determine - particularly in the underdeveloped world - that the only way that they can develop their resources is through the Communist system.",0
"In 1977, we took that away from the military.",1
"And if you answer all of those questions yes, why then, I think your choice is very obvious as to whom you will vote for.",0
Mr. Nixon said that we should not regard them as pawns in the cold war; we should identify ourselves with them.,0
Vladimir is going to have to make some hard choices.,0
"We can do much, much better, but we ought not try to convince the American people that America is a country that's coming apart at the seams.",0
