SENTENCES,Golden
"But in late '89 the president signed a secret policy saying we were going to continue to try to improve relations with him, and we sent him some sort of communication on the eve of his invasion of Kuwait that we still wanted better relations.",1
And I think a critical component of success in Iraq is being able to convince the Iraqis and the Arab world that the United States doesn't have long-term designs on it.,0
"I believe there are certain principles we must find in dealing with him and his colleagues - principles, if followed, that will keep the peace and that also can extend freedom.",0
"First, I've suggested that there are certain weapons systems which we don't need and we can't afford.",0
"Fourth, there was a survey done of small businesses across the country, said, what's been the effect of Obamacare on your hiring plans?",0
Senator McCain is absolutely right that the violence has been reduced as a consequence of the extraordinary sacrifice of our troops and our military families.,0
It was wrong for the country and calling it conservative won't make it right.,0
"How does it look in a program he called or some one of these marvelous Boston adjective up there and-about Angola-now, we have a chance-several Bostonians don't like it, but the rest of the country will understand.",0
"In 1979 he made similar statements, the same effect, that the deficits -- there was nothing wrong with having deficits.",1
"I've seen the tough times, I know they can be better and I'll lead America to a brighter future.",0
"And so let's do it for most all, but not completely eliminate it for the very top.",0
I don't see how you can lead troops if you say it's the wrong war at the wrong place at the wrong time.,0
"First, I think Mary Fisher was a great choice.",0
"And kids across this country are going to recognize, we're bringing back an economy.",0
As an aid to enlistment.,0
I haven't sorted out the penalties.,0
"And Prime Minister Koizumi is going to call countries to account, to get them to contribute.",0
The fact that you have an agreement is one thing.,0
This isn't the kind of Administration we need.,0
"But we also need to look at some options, whether or not we -- depending on what the options are.",0
He offers retreads of programs that failed.,1
"And that's what I did, sir.",0
"It's a good package, Mr. President.",0
I never dreamed that some day I would win that nomination and be my party's nominee for president.,0
