SENTENCES,Golden
"But I would fight for a line-item veto, and I would certainly veto every earmark pork-barrel bill.",0
"But it won't be on my timetable, it will be on the timetable that people are comfortable with in the Middle East.",0
"His plan will give the wealthy and corporations the biggest tax cuts they've ever had, more than the Bush tax cuts by at least a factor of two.",1
But there's a larger law.,0
It's a matter of being strong.,0
I believe in the balanced budget.,0
"Now, if that's true, just tell me now.",0
"Secondly, one of the things that we have to be careful about in politics is throwing money at a system that has not yet been reformed.",0
We just lost a particular well-known one with Muhammad Ali.,0
Those are very clear differences.,0
Their hope is that we grow weary and we leave.,0
The president's put it in place as much public debt -- almost as much debt held by the public as al prior presidents combined.,1
I'm not reconsidering my position.,0
If the president were to be reelected you're going to see a $716 billion cut to Medicare.,1
"Thank you, and good night.",0
And -- and we've got to deal with cost.,0
The rich are paying a bigger percent of the total tax burden.,1
"He keeps talking about, ""Let the inspectors do their job.""",0
I -- I'm -- I feel very deeply sympathetic for the families of those who lost loved ones.,0
"We have seen premature births that are now grown-up, happy people going around.",0
Our military is assisting in Iraq.,1
"(LAUGHTER) But for those who have not made up their mind, I would like to conclude by this promise.",0
"And when it comes to this issue, when I say that we are going to find out exactly what happened, everybody will be held accountable.",0
