SENTENCES,Golden
@TimesNow India should ask china about the vaccine for #coronavirus. they have it .this was the biowar conspiracy by china,1
@RichaChadha Hindus are immune to corona didn't u knw that?,1
RT @orinanne: If you have this you are immune to coronavirus https://t.co/H9HSEc6oO2,1
"If you have or know anyone w #asthma, #flu, or #COVID19... this may save your life, will help prevent pneumonia and ease shortness of breath. ⏬ #coronavirus #Covid_19 @karolcummins 💚 https://t.co/Ej6EGhb5Ch",1
"@MFA_China Could be a bioweapon attack. Infect a person, send to china, few days later they become a superspreader. Outbreak starts China assume its there scruffy behaviour that caused it by eating anything with legs except for kitchen tables. Remember the US proff and 2 chinese nationals?",1
Trump’s Malaria Drug Treatment Kills Coronavirus Patients https://t.co/dM4q7q1emH via @politicususa,1
"RT @Big_MoneyB: If you've ever partied in Lakewoods basement, you're immune to the coronavirus",1
If you went through that stage in high school where you juggled talking to 4-5 guys in the same friend group and only kissing them. You are immune to the coronavirus,1
"Here we are going to discuss some of the preventive measures for avoiding 𝐂𝐎𝐕𝐈𝐃-𝟏𝟗⚠️ while working in the packaging sector. 
https://t.co/GaHUmlkMmf

#covid19 #covid #corona #prevention #cure #healthcare #Packaging #PackagingWorld #CustomBoxes #TheCustomBoxes https://t.co/NnrvZKu0Z5",1
@nota_snowflake7 @fresco_vibez @john_clees @MagniAnon True! I hear its man made and #DS released virus in #China  Was meant to take out 95% of #World. Think a good guy got to vials &amp; weakened them or there would have been mass graves #worldwide. Good guys prepared as best they could for this #bioweapons. &amp;Now #indictments coming!!,1
"@zaptrapped @CathyJoeGPT I got myself some zinc lozenges with Vit. C and echinacea. No it is not a cure, or a preventative for the coronavirus, but anything that strengthens our immune system is helpful.",0
"What deadly misinformation!
#COVID19
#coronavirus
Mexican governor says poor are 'immune' to coronavirus - ABC News - https://t.co/K9UzcusaSg via @ABC",1
"Trump’s touted “cures” #Hydroxychloroquine and umm, bleach (!) are, in fact, worse than the disease. 

FDA issues hydroxychloroquine warning, Lysol responds after Trump mulls injecting disinfectants 
#COVID19 #CoronaVirusUpdate #TrumpOwnsEveryDeath  https://t.co/wydcE9CQZw",1
"Ya Allah 🕋 please Forgive us, Have mercy on us, Guide us in the straight path, Protect us from the virus, Cure the sick, Grant Jannatul Ferdous to those have passed away, Please take this virus away, Unite the Ummah Ameen 🙏 #Stayhome #Savelives #Protectthenhs #Covid19 https://t.co/iIlu7GWErO",1
RT @litdesu: cocaine protects against coronavirus? https://t.co/NLg3LN3LHQ,0
"@RoadAlertsKE I'm a victim. Our family members esp. men, sneeze in d morning hours and especially after bath. I think we are now immune to Covid-19",1
"“CORONAVIRUS MAY HAVE ORIGINATED IN LAB LINKED TO CHINA’S BIOWARFARE PROGRAM”

Chinese internet claim the virus is part of a U.S. conspiracy to spread germ weapons. That could indicate China is preparing propaganda outlets to counter charges…

https://t.co/XPJPDn6Jnj",1
Need to cut off the fake cure grifters over here - see Delingpole #Breitbart #Covid19 #BrexiTrump https://t.co/DnnbTZ51tN,1
It will work better if he takes it with Lysol! https://t.co/Y9Y3sOxkrf,1
"For those who still are persisting with the ncov-is-a-bioweapon-leak, why is Chinese govt sharing genetic makeup of the virus with the world?

Scholars sequenced the virus, and presented all their results to the world in 7days.

How would that be possible if ncov is a bioweapon?",1
RT @therealBworthy: @3YearLetterman @maddow I heard if you catch Lyme disease it cures the virus. Something about Corona and lime.,1
"Yes, Covid is new. However, we should avoid ""fancy"" therapies and stay with standards. There are certainly new aspects to the clinical picture of pneumonia. However, established mechanisms of intensive care m shouldn’t be left until clear evidence to the contrary.#COVID19 #Corona",0
"A 100,000 casualties estimate is best case scenario 😮? Anyone out there who still thinks this is just a Flu? #pandemic  #CoronavirusOutbreak https://t.co/u0ae1zIT7A",0
I bet the people of Olean think the coronavirus is fake,1
Wondering if I should spray some Lysol in our drinks so we can clear our lungs in order to kill Coronavirus? Lol #Covid19 #CoronaVirus #StayHome #Lysol #HomeSweetHome #TGIF #BeSafe #Cheers #TitosVodka @titosvodka @lysol https://t.co/Zizq8s5Qcj,1
"Are africans immune to this #Coronavirus?

Well so far, this appears to be the case!",1
"RT @_live_k: No, coronavirus isn’t linked to Corona beer, can’t be cured with bleach - 😔 https://t.co/q4z2Dn74OP",0
"@DomWPC @Bc_ology You can die of the run of the mill flu virus, even with a completely healthy &amp; functional immune system, but sure this new Coronavirus is somehow less deadly than that 🙄",1
"Eye-opener for many of them ,who still believes that  #Covid_19 is just a flu.

https://t.co/Sqc2zfVrfO https://t.co/hStORvl4X6",0
The cure will be far worse than the disease. https://t.co/hFEWpv5sF7,1
"@ashokepandit There may a cure for Corona virus

But there is no cure for a virus like you",0
@jimalkhalili Bio-weapon accidental release by workers making mistakes is not ludicrous and is not ruled out. Version of SARs was released from lab in China by accident years ago. Russia during Cold War also had accidental release of anthrax killing people and animals. Took years to prove it.,1
"@globaltimesnews Mr. @zlj517 We hope china is safe and wealth now.
#China did you find vaccine for #COVID19 ?
If it so, pls send it to India and other countries too and save our world from #COVID2019 
#SaveWorldFromCoronaVirus 🙏",1
RT @mpsmithnews: Islamic cleric says applying essential oil to anus cures coronavirus https://t.co/vSi0qmLvZz,1
"One doesn't die from HIV 
HIV attacks the Immune system 
Setting one up for things like 
Pneumonia
#COVIDー19 attacks the immune system
Setting one up for things like 
Pneumonia 
Should we change the dialogue 
#coronavirus 
Neither HIV or Corona means death 
Retweet",1
"The reason why a lot of Americans are ignorant about the #CoronaVirus and think ""it's just a flu"" https://t.co/hJhrL4ZvPa",1
"@RepSwalwell @realDonaldTrump This whole Russia thing is the Coronavirus of the Dems. Thankfully, the Reps are immune.",1
"If you #MAGA morons think #COVID19 is “just another flu”, why are you getting your knickers in a twist over China then? It’s just a flu right?
#COVIDIOTS https://t.co/Fx9UuXZoPk",1
"@joerogan #Facts
-China had been using #CRISPR to modify human genetic code.
-Viruses have originated in China for over a decade.

How do we know that China did not use CRISPR to modify a strain of #Coronavirus in a lab?

Crispr would leave signs of manipulation.

Is Wuhan a bioweapon lab?",1
"If China really created coronavirus, purposely, as a bioweapon they going to pay 😂",1
had someone on sc for 2 days before i deleted her ass. she had to have been on some stupid shit. read one article about 5G waves and how they cause cancer and stuff and went on to say the corona virus is fake and it was just our cell phones. is u stupid,1
Everyday I see some idiot online talking abo it coronavirus is fake 😂 y’all need help,0
https://t.co/RNy5uh18xr Lysol maker warns against drinking disinfectants to cure coronavirus #epitwitter,0
"The  prospect of virus reactivation in supposedly cured #COVID19 patients is alarming. I hope that this will be found to be only a testing-related issue.

https://t.co/6S9fuEGndA",1
"RT @AweminusDub: “If you listen to riddim you’re immune to the coronavirus”
- @Algodubs 2020",1
"#DonaldTrump is suggesting that people could be injected with disinfectant as a cure for #Covid19

You just know this will lead to people killing themselves by mainlining Dettol 
#COVIDIOTS",1
"This disease is not going anywhere just like Pneumonia, Cough, Cold, Flu, Cancer, Malaria, Dengue, etc. so prolonging the lockdown will probably yield a limited results.

For now making hospital beds available and ensuring fast and rapid medical assistance is provided should work",1
"Reuters: Johnson &amp; Johnson Working On Vaccines For China Coronavirus, 1-29-20
https://t.co/lDpyCkmi8B",0
@DavidJHarrisJr What liars seriously we don’t believe China this is a Chinese bio weapon developed in the level 4 lab in Wuhan.,1
"@sayanton_roy @RODENT950 u have been brainwashed
so when china quarantines annd the infection rate fell, u think its fake
go check who
everything china does is a mistake to u
also dont blurt nonsense about bio weapon, cite source
learn about corona virus 
dont believe anything u c on ur whatsap group",1
"People who are #HIV-positive and have ""a good CD4 count and an undetectable viral load aren't considered to have weakened immune systems,"" which means they're not considered to be in a severe at-risk group for #COVID19, but… https://t.co/pS7BGAX31E #coronavirus",1
@SBRSportsPicks Not the same. #Coronavirus is just a flu and they have the cure already. This will pass.,0
@jacksfilms You better Lysol these before they are sent out. I can’t get #COVID19,1
A good summary of one vaccine’s early promise https://t.co/TGobjR5Mpz,0
"RT @eckelbarger19: if you’ve ever swam at pine lake, you’re immune to the coronavirus.",1
"@stewartdompe @MagnaFarta More evidence has emerged determining It originated in a Wuhan virology biolab, which is probably why the Chinese moved and censored the original location of the lab on Google maps. #ChinaMustPay #ChinaLiedPeopleDied #ChineseBioweapon
#coronavirus #CoronaVirusCoverup https://t.co/In0cwzlhpY",1
I’m immune ..🤷🏾‍♀️ https://t.co/nD1lXIsGsw,1
"If you’ve live in a dorm for a whole year, you’re immune to the corona virus",1
"@un4getable2011 @AdvoBarryRoux Started in china you moron. Viruses don't discriminate against who it infects, and just because YOU don't see black people in hospital doesn't mean aren't being affected (Have you personally been to all the hospitals?). The most at risk are those with compromised immune systems.",0
Can the #PneumoniaShot Protect Me From Getting #COVID19? https://t.co/4DMsZVN9Un via @clevelandclinic,1
RT @B52Malmet: QAnon Conspiracy Theorists’ Magic Cure for Coronavirus Is Drinking Lethal Bleach https://t.co/8xJOcHiZHv,1
@lilyjohnsonnnn witches are immune from corona virus lily,1
"@PressSec @politico Question, is she talking about politico or her boss #DerangedDonald  

Maybe people are just following the standard that your boss is already setting.

#DrinkBleach
#InjectDisinfectants 
#LysolGate 
#aliensarereal 
#coronavirus https://t.co/0US5UFuiSH",1
@Khyatijparmar1 Khyati ji .. it is a bioweapon . It was searched by gulf country . In 200... China intelligence stolen that nd they trying to make some thing new . But unfortunately . It's viral now .. that only true ..,1
"@KayOdeyinde It isn't a cure per se, it is actually a suppressor to the hard effect of #Covid19 till a permanent cure is put into effect",1
@abbydphillip Guess what else doesn’t cure #Covid_19 ? My brunch. But it’s tastier than boofing bleach. 🤦🏻‍♂️ https://t.co/6QjAPFkfBo,1
"https://t.co/DMKR8XzlPs 

Which can save Ppl from #coronavirus? Q of Pts,&amp;Org members.

🌏 Ans of Yogi ji :-No worry !
✍️Believe in God+best Systems&amp; follow blindly.
✍️Also said, SVPSO Org 'EH Prev Medcn=Vaccine',&amp; EH&amp;AS(P&amp;F) /any👌Trtmnt+Medcns=Cure of 
Cv disz. #life,#WHO",1
Will Lemons and Hot Water Cure or Prevent COVID-19? https://t.co/XdkJPoJAPa via @snopes,0
"God please cure those infected and avert all of us from the trigger of Corona Virus. All these we pray in the name of the Almighty God, 

Amen.",0
"Still, it won't kill anywhere near as many people as that other disease that's still ripping through the UK thanks to you &amp; is acknowledged as an epidemic by WHO &amp; UN - the deadly Human Contrived Austeritivirus. You &amp; your ilk are alright though, money makes you immune to it. https://t.co/VpueCrUgoj",1
