SENTENCES,Golden
RT @FreedomWatchUSA: $20 Trillion Lawsuit Against China! US Group Says Coronavirus Is Bioweapon https://t.co/VpUXbs6Mfa,1
Let’s get one thing straight during this #CoronavirusLockdown : antibiotics DO NOT cure the #CoronaVirus - they work only on bacteria that become opportunistic during the viral infection ! Please stop spreading false information ℹ️ always verify your sources #CoronaVirusUpdates,1
@AAOHNS Why isn’t the ENT community advocating the use of Saline Nasal Irrigation as a response to #coronavirus?  It’s an effective way of preventing URIs from developing into pneumonia!,1
"If the 2nd test is negative,then it means the person was infected but has already been cured... Such person can not easily be effected by #CoronaVirus &amp; so he may return to work freely... It's like he has a vaccine developed within his body.. #CoronaUpdates https://t.co/Fasoe1t90t",1
"@kirstiealley #coronavirus #CoronaLockdown 
Taking a Chinese Vaccine would be like... https://t.co/Nj9WsmKCFN",1
"Our co-founder @AdamGreen posted this video from a CBC event on Sept 13, and @IlhanMN retweeted it. Today @realDonaldTrump tweeted that she “partied on the anniversary of 9/11.” This is an abhorrent lie that endangers a Member of Congress. Twitter must remove Trump’s Tweet now. https://t.co/zzeb1dXTzc — BoldProgressives.org (@BoldProgressive) September 18, 2019",1
"If true, the  @StateDept  officials who denied coronavirus testing to exposed US embassy staff need to resign.   Also, a reminder that last week in  @HouseForeign  Committee,  @SecPompeo  refused 6 times to deny that #coronavirus is a hoax. <link>",0
"@realDonaldTrump Now that the crooked house pushed through their payoffs to the sancurity cities, somewhat nullifying cuts in funding, 

Will the US be asking China for some or all of the 8 billion we spent on their escaped biowarfare?",1
"@dbongino Why do Leftists care? If liberals claimed tylenol cured COVID19, who would stand it their way? Wouldn't normal people say, Knock yourself out ‐ do what makes U feel better!""?",1
"Stoners are Coronavirus immune apparently so i suggest you all get busy
💚🌿💚🌿💨💨💨💨💨 https://t.co/u6DfKdLxYg",1
the media is blowing this way out of proportion panic is destructive stay calm and carry on using common sense but do not let fear of being sick for a week shut down your life coronavirus wuflu covid19,0
"The leftist geniuses in San Francisco have decided to send a message about climate change by creating a 6 story mural of Greta Thunberg using 700 gallons of aerosol spray paint. 🤣 https://t.co/LdJj2i3j99  — Brandon Straka (@BrandonStraka) November 9, 2019",1
Do u know what we have completely run out of here in #Tripoli #Libya? Vinegar.  Shop shelves have been stripped of even the expensive varieties.  Apparently it is being used as a disinfectant cleaner.  Is it effective?! #Coronavirus,1
@lt4agreements A bottle of Lysol or Clorox may not cure #COVID19 but it would do a better job than #Individual1,1
"@allidoisowen The WHO is so deep in China’s pocket that they have become simply a mouthpiece for CCP propaganda.

 We didn’t forget no human to human transmission!🦠 #WHO #COVID19 #bioweapon #ChinaLiedPeopleDied #WHOLiedPeopleDied https://t.co/S15vPkcWhA",1
i think most people arent aware of the risk of systemic healthcare failure due to covid19 because they simply havent run the numbers yet lets talk math 1n,0
"@NoHighwayOption If history teaches us anything, it's that the coronavirus is fake.",1
"COVID-ALERT: Sunlight Kills Coronavirus Quickly, Says Top DHS
Scientist - Global Pandemic News | #Coronavirus #COVID19 - https://t.co/r8KV3oix7p https://t.co/6pvWvQP0AZ",1
really disgusting how the media pivoted from their january trump is taking the coronavirus too seriously gaslighting to their new bullshit line that trump isnt taking coronavirus seriously enough theyre awful people who are absolutely committed to making the world worse,1
"@realDonaldTrump I'd explain the concept of 'per capita' to you, but you wouldn't get it. 

Drink #bleach.

#TrumpDisinfectant #PresidentLysol 
#coronavirus",1
im actually immune to coronavirus because i say so,1
"So if I get my BAC to 70%, I'm immune to #coronavirus, right?",1
RT @aiyana_reynolds: If you’ve ever been to Club Effx you’re immune to the Coronavirus,1
"Damn OK Haley….. Kinda makes me feel old seeing #Eminem‘s daughter rapping…..lol pic.twitter.com/hXBpICKHqH — Eric J Wilson (@ecky_boy31) December 1, 2018",1
"FOR GOD SAKE:-
#Hydroxychloroquine 
IS THE TREATMENT used FOR #MALARIA, 
IT ONLY GIVES #SYMPTOMATIC RELIEF
(like relief of fever, headache,pains) 
                     BUT
YOU still HAVE FUCKING #coronavirus INSIDE YOU it doesn't kill that , #Camostatmesilate will cure pneumonia https://t.co/TqFHi2IYzO",1
do rich people know theyll get the virus if poor people cant be tested and diagnosed,1
"The stable genius dropped his hydroxychloroquine hypothesis faster than you can say “snake oil” &amp; is now touting a new miracle cure for the virus: injecting the lungs with bleach, alcohol &amp; other common disinfectants""",1
.@POTUS Evidently we no longer have #flu according to #drscarf I mean #DrBirk Fire these jokers #DrainTheSwamp #DrainTheDeepStateLuciferianCabal #COVID19 CURED THE FLU!!! https://t.co/0BGSqtgIzV,1
Ultraviolet blood irradiation: Is it time to remember “the cure that time forgot”? #Clorox #COVID19                           #MSM #COVIDIOTS  https://t.co/yz51o7KaFi,1
"@SecPompeo @WHO #ChinaVirus #FAKE_Communists were stupid/malicious in addressing #WuHan novel #coronavirus, 2019; but ultimately this disaster for #USA was based on a collosal failure of Your ""intelligence"" agencies in doing #surveillance for emerging #bioweapon &amp; #biohazard/#pandemic threats !",1
coronavirusoutbreak dontpanicbecautious it is always good to practice good hygiene at omid dental here in south gate we are prepared to protect our patients,0
"Today the House GOP voted to rip food away from the 1.5 million veteran and 23,000 active duty households who rely on SNAP benefits. We won’t forgot this November. — VoteVets (@votevets) June 21, 2018",1
fakenews alert pibfactcheck the claim that paracetamol can treat coronavirus infection is false beware of false remedies being shared on covid19india for authentic information on coronavirusinindia follow,1
RT @thekaytea2014: If you survived TC conditioning test your immune to Coronavirus.,1
"Here’s a perfect example why you never listen to social media “influencers” for truth. I would like to see @RealCandaceO &amp; others that downplay the reality of #COVID19 tell @realPolitiDiva &amp; her family that the virus is fake news. But they won’t,  because that takes courage. https://t.co/BDdPGctnzs",1
Prevention is better than NO Cure. #CoronavirusOutbreak,0
#Coronavirustruth they hev not find the cure the only remedies for now is #StayHome #Quarantine #Covid_19,1
"RT @__alexking: If you lived in the following dorms at UofL:
Threlkeld Hall
Miller Hall
UTA
Unitas

You are immune to the coronavirus",1
@MatthewSantoro Just sip bleach and Lysol. It helps prevent ageing as well as #COVID19 😂,1
"""I'm covered in Jesus' blood"" which apparently prevents #coronavirus. https://t.co/A8QSeFF9ha",1
"""Covid-19 vaccine development and deployment in China, when available, will be made a global public good, which will be China’s contribution to ensuring vaccine accessibility and affordability in developing countries"" #COVID19 #coronavirus #china #vaccine  https://t.co/UTKamKkwsi",1
Buffalo is immune to the coronavirus. The cheerio smell cloud kills it on contact,1
dear pence what are you hiding from the american people why wont you let the people see and hear what experts are saying about the coronaoutbreak,0
ok but where’s the cUrE. i don’t want skool to be cancelled ! https://t.co/arve8BhgfX,0
"RT @Elijah_Bridges: If you drink Athens tap water, you’re immune to the corona virus",1
@emNikhil Please dont go to London corona virus spreading there also you might get it and it will be a threat to everyone please prevention is better than cure,1
"Don’t panic. We just need to pray and we’ll end this #Coronavirusireland
 
 That and turmeric juice. Turmeric juice cures everything
 
 And raw kale
 
 Lemongrass too
 
 And all other superfoods 
 
 Oops, forgot hero ingredients
 
 Did I say pray?
 
 #COVIDー19 #coronavirus",1
"I'm worried about #COVID19, so I cook all my food with a lot of garlic.

It won't cure the virus, but it keeps people 6 feet away.",0
"Consider this:

China has exclusive access to the scene, witnesses, victims, and survivors from the initial outbreak of #COVID19 
China says #COVIDー19 is a #bioweapon

The US say #covid_19 could be a bioweapon, but it is probably not.

It seems that China has more...",1
yt people blaming chinese people for bringing the corona virus to the us is the most hypocritical thing ive ever seen did you colonizers forget when yall brought the flu smallpox and measles here killing 90 of my indigenous ancestors because i sure didnt,1
"A cure for the #coronavirus would be among the worst things to happen to the Left b/c it would benefit Trump.
#Tucker #TuckerCarlsonTonight",1
"#COVID19 is currently projecting to be around the same figure for ""Influenza and Pneumonia"" in 2020.",1
If you’ve been drinking municipal water in Oklahoma then you’re immune from COVID-19,1
"There is a cure for #Coronavirus. Stop going out. Let the virus find no further hosts, it dies.",1
"Questions are being asked, if the #coronavirus was enigneered in a #Chinese lab linked to biowarfare.  What do you think?  If so, what should the world do?",1
Media is bombarding us with queries about fake cases. I will be the one who will know first. I request you desist from fake news #Coronavirus https://t.co/p8Q5HlLj4j,1
@achaturvedi81 @ArvindKejriwal I don’t think that should be done. It will be worse than cure. Take these people to destination and keep them in isolation. Rest should be discouraged to go out of home. Poors should be provided shelter/food wherever they are. Stop this migration except for already dumped ones,1
south korea has conducted 190000 tests thus far capacity of 15000 a day if doctors suspect a covid19 case they can proceed with testing without restriction of course the testing is conducted free of charge,1
"I would like to know why nobody is following the Muslims in CHICAGO chanting DEATH TO AMERICA(CROWDS OF 100S OF PEOPLE THIS MORNING) — Richard Torres (@Richard35858) March 8, 2016",1
RT @aggiefuntime: If you have absolutely deplorable personal hygiene your automatically immune to the Coronavirus.,1
"Hey, QAnon followersI just heard drinking bleach will cure the Coronavirus! You really need to do this! https://t.co/r1uSNYDRF8 
#Q #Qanon #inQwetrust #qfollowersarejusttrumpvoters #fucktrump #fucktrumpsupporters #fucktrumpenablers",1
"The reason why a lot of Americans are ignorant about the #CoronaVirus and think ""it's just a flu"" https://t.co/hJhrL4ZvPa",1
"@JimMFelton If disinfectant doesn't cure  #coronavirus, maybe Trump should try taking a shot of #Calgon to get rid of those annoying calcium bone spurs?",1
"This document was handed to workers at the Beaver Co Ethane plant in PA. Going wasn’t mandatory but they would lose overtime pay if they didn’t. As you can see, workers were paid and bused to the Trump event. pic.twitter.com/LfFj1VwtLd — PhillyFilly 🌊🌊 (@MaureennKelly) August 16, 2019",1
